evidence_id,evidence_type,source_database,source_accession,source_url,doi,pmid,title,year,journal,study_design,data_field_supported,extraction_note,curator,extraction_date
PMID:41580820,literature,PubMed,41580820,https://pubmed.ncbi.nlm.nih.gov/41580820/,10.1186/s13020-025-01305-9,41580820,Targeting G-protein-coupled receptors and gut microbiota: Ge-Lian Qi-Shen decoction elevates GLP-1 to combat non-alcoholic fatty liver disease.,2026,Chinese medicine,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:41526984,literature,PubMed,41526984,https://pubmed.ncbi.nlm.nih.gov/41526984/,10.1186/s13578-025-01525-4,41526984,Combination of GLP-1 receptor agonist and Akkermansia muciniphila Akk11 reduces adiposity and ameliorates MASLD in T2D mice.,2026,Cell & bioscience,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:41520055,literature,PubMed,41520055,https://pubmed.ncbi.nlm.nih.gov/41520055/,10.1038/s41366-025-01971-7,41520055,Insulin resistance modulates gut microbiota and incretin response remodeling after bariatric surgery in severe obesity.,2026,International journal of obesity (2005),needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:41499920,literature,PubMed,41499920,https://pubmed.ncbi.nlm.nih.gov/41499920/,10.1016/j.clnu.2025.106558,41499920,Gut microbiota composition and derived enterotypes are associated with ponderal status in preschool children. Childhood obesity risk assessment longitudinal study (CORALS) cohort.,2026,"Clinical nutrition (Edinburgh, Scotland)",needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:41491927,literature,PubMed,41491927,https://pubmed.ncbi.nlm.nih.gov/41491927/,10.1186/s12866-025-04591-3,41491927,Maternal gestational diabetes mellitus leads to adverse growth patterns and disease risk in offspring in vivo: evidence from cross-generational effects on gut microbiota.,2026,BMC microbiology,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:41486934,literature,PubMed,41486934,https://pubmed.ncbi.nlm.nih.gov/41486934/,10.71150/jm.2511001,41486934,Synergistic anti-obesity effects of Bifidobacterium breve BR3 and Lactiplantibacillus plantarum LP3 via coordinated regulation of lipid metabolism and gut microbiota.,2025,"Journal of microbiology (Seoul, Korea)",needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:41462628,literature,PubMed,41462628,https://pubmed.ncbi.nlm.nih.gov/41462628/,10.3390/antiox14121428,41462628,"Probiotic Lactobacillus reuteri Y7 Protects Against Blue Light-Induced Retinal Degeneration via Antioxidant Defense, Anti-Inflammatory Action, and Gut-Retina Axis Modulation.",2025,"Antioxidants (Basel, Switzerland)",needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:41374064,literature,PubMed,41374064,https://pubmed.ncbi.nlm.nih.gov/41374064/,10.3390/nu17233774,41374064,Marine-Algal-Derived Postbiotics Modulating the Gut Microbiota-Adipose Tissue Axis in Obesity: A New Frontier.,2025,Nutrients,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:41373754,literature,PubMed,41373754,https://pubmed.ncbi.nlm.nih.gov/41373754/,10.3390/ijms262311602,41373754,Akkermansia muciniphila in Metabolic Disease: Far from Perfect.,2025,International journal of molecular sciences,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:41365537,literature,PubMed,41365537,https://pubmed.ncbi.nlm.nih.gov/41365537/,10.4014/jmb.2509.09005,41365537,Oral Administration of Clostridium butyricum Alleviates High-Fat Diet-Induced Obesity in Mice by Modulating Gut Akkermansia muciniphila Abundance via Direct Growth Promotion.,2025,Journal of microbiology and biotechnology,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:41348832,literature,PubMed,41348832,https://pubmed.ncbi.nlm.nih.gov/41348832/,10.1371/journal.pone.0337760,41348832,"Human-derived fecal virome transplantation (FVT) reshapes the murine gut microbiota and virome, enhancing glucose regulation.",2025,PloS one,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:42060057,literature,PubMed,42060057,https://pubmed.ncbi.nlm.nih.gov/42060057/,10.1007/s12602-026-11035-5,42060057,Enzyme-Triggered Microcapsules for Colon-Targeted Delivery of Lacticaseibacillus rhamnosus Improve Metabolic Parameters in an Obese Mouse Model.,2026,Probiotics and antimicrobial proteins,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:41930918,literature,PubMed,41930918,https://pubmed.ncbi.nlm.nih.gov/41930918/,10.2174/0115665240391524251201102455,41930918,Gut Microbiota and Metabolic Profiles Reveal the Mechanism of Weight Loss in Patients with Obesity Stimulated By Acupuncture.,2026,Current molecular medicine,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:41673409,literature,PubMed,41673409,https://pubmed.ncbi.nlm.nih.gov/41673409/,10.1038/s41598-026-35214-0,41673409,Sibutramine high-doses effects in cafeteria diet-induced obese rats.,2026,Scientific reports,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:41377121,literature,PubMed,41377121,https://pubmed.ncbi.nlm.nih.gov/41377121/,10.1016/j.csbj.2025.11.043,41377121,Low-calorie diet intervention ameliorates gut microbiota dysbiosis and metabolic changes in obese patients with type 2 diabetes under standard care.,2025,Computational and structural biotechnology journal,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:40907063,literature,PubMed,40907063,https://pubmed.ncbi.nlm.nih.gov/40907063/,10.1016/j.clnu.2025.08.018,40907063,The ecology of the microbiota in children with obesity is associated with the intake of carbohydrates and insulin resistance.,2025,"Clinical nutrition (Edinburgh, Scotland)",needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:40892275,literature,PubMed,40892275,https://pubmed.ncbi.nlm.nih.gov/40892275/,10.1007/s40519-025-01784-7,40892275,Post-bariatric surgery quality-of-life decline: analysis of the gut-brain axis.,2025,Eating and weight disorders : EWD,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:40606560,literature,PubMed,40606560,https://pubmed.ncbi.nlm.nih.gov/40606560/,10.1007/s43657-024-00165-x,40606560,Multi-Omics Exploration of Obesity Biomarkers in Sedentary and Weight Loss Cohorts.,2025,"Phenomics (Cham, Switzerland)",needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:40587116,literature,PubMed,40587116,https://pubmed.ncbi.nlm.nih.gov/40587116/,10.2337/dc25-0728,40587116,Prediction of Weight Loss and Regain Based on Multiomic and Phenotypic Features: Results From a Calorie-Restricted Feeding Trial.,2026,Diabetes care,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:40434504,literature,PubMed,40434504,https://pubmed.ncbi.nlm.nih.gov/40434504/,10.1007/s12602-025-10605-3,40434504,Harnessing Probiotics: Exploring the Role of the Gut Microbiome in Combating Obesity.,2025,Probiotics and antimicrobial proteins,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:40066582,literature,PubMed,40066582,https://pubmed.ncbi.nlm.nih.gov/40066582/,10.20960/nh.05563,40066582,"Effects of probiotic supplementation on blood lipids &#305;n hypercholesterolemic obese patients: a randomized, double-blind, placebo-controlled pilot trial.",2025,Nutricion hospitalaria,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:40046174,literature,PubMed,40046174,https://pubmed.ncbi.nlm.nih.gov/40046174/,10.2147/JAA.S478329,40046174,Glucagon-Like Peptide 1 Receptor (Glp1r) Deficiency Does Not Appreciably Alter Airway Inflammation or Gut-Lung Microbiome Axis in a Mouse Model of Obese Allergic Airways Disease and Bariatric Surgery.,2025,Journal of asthma and allergy,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:39842252,literature,PubMed,39842252,https://pubmed.ncbi.nlm.nih.gov/39842252/,10.1016/j.clnu.2024.12.031,39842252,"Effect of caloric restriction with probiotic supplementation on body composition, quality of life, and psychobiological factors of obese men: A randomized, double-blinded placebo-controlled clinical trial.",2025,"Clinical nutrition (Edinburgh, Scotland)",needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:39778852,literature,PubMed,39778852,https://pubmed.ncbi.nlm.nih.gov/39778852/,10.1016/j.ijbiomac.2025.139577,39778852,Characterization of a novel type 4 resistant starch from tapioca and its obesity-preventive effects through gut microbiota modulation in high-fat diet-treated mice.,2025,International journal of biological macromolecules,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:39539712,literature,PubMed,39539712,https://pubmed.ncbi.nlm.nih.gov/39539712/,10.3389/fmicb.2024.1381423,39539712,Stress-induced obesity in mice causes cognitive decline associated with inhibition of hippocampal neurogenesis and dysfunctional gut microbiota.,2024,Frontiers in microbiology,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:39481656,literature,PubMed,39481656,https://pubmed.ncbi.nlm.nih.gov/39481656/,10.1016/j.bcp.2024.116596,39481656,Insights into the modulatory effects of host-gut microbial xanthine co-metabolism on high-fat diet-fed mice.,2024,Biochemical pharmacology,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:39456659,literature,PubMed,39456659,https://pubmed.ncbi.nlm.nih.gov/39456659/,10.3390/ijms252010871,39456659,Gut Microbiome and Metabolome Alterations in Overweight or Obese Adult Population after Weight-Loss Bifidobacterium breve BBr60 Intervention: A Randomized Controlled Trial.,2024,International journal of molecular sciences,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:39455650,literature,PubMed,39455650,https://pubmed.ncbi.nlm.nih.gov/39455650/,10.1038/s41598-024-75594-9,39455650,Effects of Lactiplantibacillus plantarum CBT LP3 and Bifidobacterium breve CBT BR3 supplementation on weight loss and gut microbiota of overweight dogs.,2024,Scientific reports,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:38999802,literature,PubMed,38999802,https://pubmed.ncbi.nlm.nih.gov/38999802/,10.3390/nu16132055,38999802,"Preoperative Multistrain Probiotic Supplementation Does Not Affect Body Weight Changes or Cardiometabolic Risk Factors in Bariatrics: Randomized, Double-Blind, Placebo-Controlled Clinical Trial.",2024,Nutrients,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:38409604,literature,PubMed,38409604,https://pubmed.ncbi.nlm.nih.gov/38409604/,10.1038/s42255-024-00988-y,38409604,Resistant starch intake facilitates weight loss in humans by reshaping the gut microbiota.,2024,Nature metabolism,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:38299011,literature,PubMed,38299011,https://pubmed.ncbi.nlm.nih.gov/38299011/,10.1515/biol-2022-0803,38299011,Gut microbiota changes associated with low-carbohydrate diet intervention for obesity.,2024,Open life sciences,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:38270436,literature,PubMed,38270436,https://pubmed.ncbi.nlm.nih.gov/38270436/,10.1128/spectrum.02552-23,38270436,Dietary supplementation with probiotics promotes weight loss by reshaping the gut microbiome and energy metabolism in obese dogs.,2024,Microbiology spectrum,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:37960202,literature,PubMed,37960202,https://pubmed.ncbi.nlm.nih.gov/37960202/,10.3390/nu15214549,37960202,"Effect of Lactobacillus kefiri, in Conjunction with PENS T6 and a Hypocaloric Diet, on Weight Loss, Hypertension and Laboratory Glycemic and Lipid Profile.",2023,Nutrients,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:37836532,literature,PubMed,37836532,https://pubmed.ncbi.nlm.nih.gov/37836532/,10.3390/nu15194248,37836532,Effects of Synbiotic Supplementation on Metabolic Syndrome Traits and Gut Microbial Profile among Overweight and Obese Hong Kong Chinese Individuals: A Randomized Trial.,2023,Nutrients,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:37772600,literature,PubMed,37772600,https://pubmed.ncbi.nlm.nih.gov/37772600/,10.1093/jas/skad338,37772600,"Effects of overfeeding on the digestive efficiency, voluntary physical activity levels, and fecal characteristics and microbiota of adult cats.",2023,Journal of animal science,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:37685493,literature,PubMed,37685493,https://pubmed.ncbi.nlm.nih.gov/37685493/,10.3390/healthcare11172459,37685493,Exploring Gut Microbiota and the Influence of Physical Activity Interventions on Overweight and Obese Children and Adolescents: A Systematic Review.,2023,"Healthcare (Basel, Switzerland)",needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:37642346,literature,PubMed,37642346,https://pubmed.ncbi.nlm.nih.gov/37642346/,10.1080/19490976.2023.2250482,37642346,"Gut microbiome diversity, variability, and latent community types compared with shifts in body weight during the freshman year of college in dormitory-housed adolescents.",2023,Gut microbes,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:37630832,literature,PubMed,37630832,https://pubmed.ncbi.nlm.nih.gov/37630832/,10.3390/nu15163642,37630832,Modulatory Effects of Co-Fermented Pu-erh Tea with Aqueous Corn Silk Extract on Gut Microbes and Fecal Metabolites in Mice Fed High-Fat Diet.,2023,Nutrients,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:37181156,literature,PubMed,37181156,https://pubmed.ncbi.nlm.nih.gov/37181156/,10.3389/fnut.2023.1108088,37181156,Supplementation with inulin-type fructans affects gut microbiota and attenuates some of the cardiometabolic benefits of a plant-based diet in individuals with overweight or obesity.,2023,Frontiers in nutrition,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:36904067,literature,PubMed,36904067,https://pubmed.ncbi.nlm.nih.gov/36904067/,10.3390/nu15051067,36904067,A Pilot Study: The Reduction in Fecal Acetate in Obese Patients after Probiotic Administration and Percutaneous Electrical Neurostimulation.,2023,Nutrients,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:36879442,literature,PubMed,36879442,https://pubmed.ncbi.nlm.nih.gov/36879442/,10.1093/jas/skad073,36879442,"Effects of weight loss and feeding specially formulated diets on the body composition, blood metabolite profiles, voluntary physical activity, and fecal metabolites and microbiota of obese dogs.",2023,Journal of animal science,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:36606510,literature,PubMed,36606510,https://pubmed.ncbi.nlm.nih.gov/36606510/,10.1002/edm2.402,36606510,"A clinical trial about effects of prebiotic and probiotic supplementation on weight loss, psychological profile and metabolic parameters in obese subjects.",2023,"Endocrinology, diabetes & metabolism",needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:36352899,literature,PubMed,36352899,https://pubmed.ncbi.nlm.nih.gov/36352899/,10.3389/fnut.2022.1007506,36352899,Effect of garlic extract on weight loss and gut microbiota composition in obese women: A double-blind randomized controlled trial.,2022,Frontiers in nutrition,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:36091491,literature,PubMed,36091491,https://pubmed.ncbi.nlm.nih.gov/36091491/,10.1016/j.xinn.2022.100304,36091491,Multi-omic analyses identify mucosa bacteria and fecal metabolites associated with weight loss after fecal microbiota transplantation.,2022,Innovation (Cambridge (Mass.)),needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:35977666,literature,PubMed,35977666,https://pubmed.ncbi.nlm.nih.gov/35977666/,10.1016/j.jnutbio.2022.109122,35977666,Functional fiber enhances the effect of every-other-day fasting on insulin sensitivity by regulating the gut microecosystem.,2022,The Journal of nutritional biochemistry,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:35845797,literature,PubMed,35845797,https://pubmed.ncbi.nlm.nih.gov/35845797/,10.3389/fnut.2022.898037,35845797,"Effects of Multispecies Synbiotic Supplementation on Anthropometric Measurements, Glucose and Lipid Parameters in Children With Exogenous Obesity: A Randomized, Double Blind, Placebo-Controlled Clinical Trial (Probesity-2 Trial).",2022,Frontiers in nutrition,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:35685874,literature,PubMed,35685874,https://pubmed.ncbi.nlm.nih.gov/35685874/,10.3389/fnut.2022.871556,35685874,Effects of Oat Complex High-Fiber Formula Powder on the Composition of Intestinal Microbiota and Enzyme Activities in Mice Induced by a High-Fat Diet.,2022,Frontiers in nutrition,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:35565835,literature,PubMed,35565835,https://pubmed.ncbi.nlm.nih.gov/35565835/,10.3390/nu14091868,35565835,Pleurotus Ostreatus Ameliorates Obesity by Modulating the Gut Microbiota in Obese Mice Induced by High-Fat Diet.,2022,Nutrients,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:35467389,literature,PubMed,35467389,https://pubmed.ncbi.nlm.nih.gov/35467389/,10.1128/spectrum.00837-22,35467389,Whole-Genome Shotgun Metagenomic Sequencing Reveals Distinct Gut Microbiome Signatures of Obese Cats.,2022,Microbiology spectrum,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:35334927,literature,PubMed,35334927,https://pubmed.ncbi.nlm.nih.gov/35334927/,10.3390/nu14061270,35334927,Probiotic Strains Isolated from an Olympic Woman's Weightlifting Gold Medalist Increase Weight Loss and Exercise Performance in a Mouse Model.,2022,Nutrients,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:35264213,literature,PubMed,35264213,https://pubmed.ncbi.nlm.nih.gov/35264213/,10.1186/s13073-022-01015-z,35264213,The effects of the Green-Mediterranean diet on cardiometabolic health are linked to gut microbiome modifications: a randomized controlled trial.,2022,Genome medicine,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:34967874,literature,PubMed,34967874,https://pubmed.ncbi.nlm.nih.gov/34967874/,10.1093/jas/skab379,34967874,"Weight loss and high-protein, high-fiber diet consumption impact blood metabolite profiles, body composition, voluntary physical activity, fecal microbiota, and fecal metabolites of adult dogs.",2022,Journal of animal science,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:34946095,literature,PubMed,34946095,https://pubmed.ncbi.nlm.nih.gov/34946095/,10.3390/microorganisms9122493,34946095,Metagenome-Scale Metabolic Network Suggests Folate Produced by Bifidobacterium longum Might Contribute to High-Fiber-Diet-Induced Weight Loss in a Prader-Willi Syndrome Child.,2021,Microorganisms,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:34684633,literature,PubMed,34684633,https://pubmed.ncbi.nlm.nih.gov/34684633/,10.3390/nu13103627,34684633,Effects of Probiotics and Synbiotics on Weight Loss in Subjects with Overweight or Obesity: A Systematic Review.,2021,Nutrients,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:34592220,literature,PubMed,34592220,https://pubmed.ncbi.nlm.nih.gov/34592220/,10.1016/j.ijbiomac.2021.09.150,34592220,Novel &#946;-mannanase/GLP-1 fusion peptide high effectively ameliorates obesity in a mouse model by modifying balance of gut microbiota.,2021,International journal of biological macromolecules,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:31064150,literature,PubMed,31064150,https://pubmed.ncbi.nlm.nih.gov/31064150/,10.3390/nu11051017,31064150,Mulberry Leaf Polyphenols and Fiber Induce Synergistic Antiobesity and Display a Modulation Effect on Gut Microbiota and Metabolites.,2019,Nutrients,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:30468509,literature,PubMed,30468509,https://pubmed.ncbi.nlm.nih.gov/30468509/,10.26355/eurrev_201811_16301,30468509,"Probiotics, prebiotics and synbiotics for weight loss and metabolic syndrome in the microbiome era.",2018,European review for medical and pharmacological sciences,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:28792488,literature,PubMed,28792488,https://pubmed.ncbi.nlm.nih.gov/28792488/,10.1038/ijo.2017.161,28792488,Effect of Lactobacillus on body weight and body fat in overweight subjects: a systematic review of randomized controlled clinical trials.,2017,International journal of obesity (2005),needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:28618860,literature,PubMed,28618860,https://pubmed.ncbi.nlm.nih.gov/28618860/,10.3920/BM2016.0170,28618860,The effects of the Lactobacillus casei strain on obesity in children: a pilot study.,2017,Beneficial microbes,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:23886977,literature,PubMed,23886977,https://pubmed.ncbi.nlm.nih.gov/23886977/,10.3920/BM2012.0069,23886977,The development of probiotic treatment in obesity: a review.,2014,Beneficial microbes,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:22634320,literature,PubMed,22634320,https://pubmed.ncbi.nlm.nih.gov/22634320/,10.1016/j.micpath.2012.05.007,22634320,Comparative meta-analysis of the effect of Lactobacillus species on weight gain in humans and animals.,2012,Microbial pathogenesis,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:42169267,literature,PubMed,42169267,https://pubmed.ncbi.nlm.nih.gov/42169267/,10.1016/j.foodres.2026.119290,42169267,"Type I corn resistant starch attenuates obesity in high-fat diet-induced mice by modulating the gut microbiota, appetite and lipid metabolism genes.",2026,"Food research international (Ottawa, Ont.)",needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:41743894,literature,PubMed,41743894,https://pubmed.ncbi.nlm.nih.gov/41743894/,10.1007/s40200-026-01887-7,41743894,Enteroendocrine hormones and gut microbiota in obesity: a systematic review from mechanistic insight to precision metabolic care.,2026,Journal of diabetes and metabolic disorders,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:41469282,literature,PubMed,41469282,https://pubmed.ncbi.nlm.nih.gov/41469282/,10.1016/j.soard.2025.11.021,41469282,"American Society of Metabolic and Bariatric Surgery review of gut microbiome and alterations related to weight loss treatment, by the Clinical Issues Committee.",2026,Surgery for obesity and related diseases : official journal of the American Society for Bariatric Surgery,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:41393538,literature,PubMed,41393538,https://pubmed.ncbi.nlm.nih.gov/41393538/,10.7759/cureus.96713,41393538,The Obesity Drug Revolution: New Frontiers in Pharmacotherapy.,2025,Cureus,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:41321998,literature,PubMed,41321998,https://pubmed.ncbi.nlm.nih.gov/41321998/,10.1016/j.csbj.2025.11.021,41321998,Gut microbiome enterotypes and temporal variations during a six-month inulin-supplemented weight loss randomized controlled trial in Thai children with obesity.,2025,Computational and structural biotechnology journal,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:41313537,literature,PubMed,41313537,https://pubmed.ncbi.nlm.nih.gov/41313537/,10.1007/s12602-025-10855-1,41313537,"Gut Microbiome in Obesity: A Narrative Review of Mechanisms, Interventions, and Future Directions.",2025,Probiotics and antimicrobial proteins,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:41216275,literature,PubMed,41216275,https://pubmed.ncbi.nlm.nih.gov/41216275/,10.21037/tgh-24-161,41216275,Impact of Lactobacillus acidophilus and inulin on the liver disease of an obese murine model.,2025,Translational gastroenterology and hepatology,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:40732984,literature,PubMed,40732984,https://pubmed.ncbi.nlm.nih.gov/40732984/,10.3390/nu17142360,40732984,Gut Microbiota Shifts After a Weight Loss Program in Adults with Obesity: The WLM3P Study.,2025,Nutrients,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:40725626,literature,PubMed,40725626,https://pubmed.ncbi.nlm.nih.gov/40725626/,10.3390/jcm14144933,40725626,The Role of Gut Microbiota in the Development and Treatment of Obesity and Overweight: A Literature Review.,2025,Journal of clinical medicine,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:40573134,literature,PubMed,40573134,https://pubmed.ncbi.nlm.nih.gov/40573134/,10.3390/nu17122023,40573134,Combined Phytochemical Sulforaphane and Dietary Fiber Inulin Contribute to the Prevention of ER-Negative Breast Cancer via PI3K/AKT/MTOR Pathway and Modulating Gut Microbial Composition.,2025,Nutrients,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:40284712,literature,PubMed,40284712,https://pubmed.ncbi.nlm.nih.gov/40284712/,10.3390/microorganisms13040877,40284712,"Prebiotic Effects of Insoluble Konjac Glucomannan Derived from Edible ""Konnyaku"" on Weight Control.",2025,Microorganisms,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:40192559,literature,PubMed,40192559,https://pubmed.ncbi.nlm.nih.gov/40192559/,10.1089/jmf.2023.0233,40192559,The Effect of Prebiotics and Probiotics (Synbiotics) on Weight Loss and Biochemical Parameters in Obese Individuals.,2025,Journal of medicinal food,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:40025880,literature,PubMed,40025880,https://pubmed.ncbi.nlm.nih.gov/40025880/,10.1080/17501911.2025.2473309,40025880,Epigenomic mechanisms of dietary prescriptions for obesity therapy.,2025,Epigenomics,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
