evidence_id,evidence_type,source_database,source_accession,source_url,doi,pmid,title,year,journal,study_design,data_field_supported,extraction_note,curator,extraction_date
PMID:37810928,literature,PubMed,37810928,https://pubmed.ncbi.nlm.nih.gov/37810928/,10.3389/fnut.2023.1237237,37810928,Morel (Morchella spp.) intake alters gut microbial community and short-chain fatty acid profiles in mice.,2023,Frontiers in nutrition,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:37724572,literature,PubMed,37724572,https://pubmed.ncbi.nlm.nih.gov/37724572/,10.1080/10408398.2023.2257782,37724572,Dairy products and constituents: a review of their effects on obesity and related metabolic diseases.,2024,Critical reviews in food science and nutrition,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:37571301,literature,PubMed,37571301,https://pubmed.ncbi.nlm.nih.gov/37571301/,10.3390/nu15153365,37571301,Dietary Fat Modulation of Gut Microbiota and Impact on Regulatory Pathways Controlling Food Intake.,2023,Nutrients,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:37562188,literature,PubMed,37562188,https://pubmed.ncbi.nlm.nih.gov/37562188/,10.1016/j.nut.2023.112111,37562188,Does gut microbiota affect the success of weight loss? Evidence and speculation.,2023,"Nutrition (Burbank, Los Angeles County, Calif.)",needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:37513229,literature,PubMed,37513229,https://pubmed.ncbi.nlm.nih.gov/37513229/,10.3390/molecules28145357,37513229,Weight Loss Supplements.,2023,"Molecules (Basel, Switzerland)",needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:37503494,literature,PubMed,37503494,https://pubmed.ncbi.nlm.nih.gov/37503494/,10.7759/cureus.40948,37503494,Exploring the Impact of the Gut Microbiome on Obesity and Weight Loss: A Review Article.,2023,Cureus,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:36943206,literature,PubMed,36943206,https://pubmed.ncbi.nlm.nih.gov/36943206/,10.23736/S2724-5985.23.03379-X,36943206,Association between intestinal microflora and obesity.,2024,Minerva gastroenterology,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:36768984,literature,PubMed,36768984,https://pubmed.ncbi.nlm.nih.gov/36768984/,10.3390/ijms24032665,36768984,Fermented Foods in the Management of Obesity: Mechanisms of Action and Future Challenges.,2023,International journal of molecular sciences,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:36687706,literature,PubMed,36687706,https://pubmed.ncbi.nlm.nih.gov/36687706/,10.3389/fnut.2022.988529,36687706,Maternal prebiotic supplementation impacts colitis development in offspring mice.,2022,Frontiers in nutrition,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:36530587,literature,PubMed,36530587,https://pubmed.ncbi.nlm.nih.gov/36530587/,10.2147/DMSO.S378396,36530587,Microbiome-Targeted Therapies as an Adjunct to Traditional Weight Loss Interventions: A Systematic Review and Meta-Analysis.,2022,"Diabetes, metabolic syndrome and obesity : targets and therapy",needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:36281657,literature,PubMed,36281657,https://pubmed.ncbi.nlm.nih.gov/36281657/,10.1039/d2fo02185d,36281657,Algal polysaccharides and derivatives as potential therapeutics for obesity and related metabolic diseases.,2022,Food & function,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:35531940,literature,PubMed,35531940,https://pubmed.ncbi.nlm.nih.gov/35531940/,10.1080/10408398.2022.2067116,35531940,Gut microbiota in bariatric surgery.,2023,Critical reviews in food science and nutrition,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:35278043,literature,PubMed,35278043,https://pubmed.ncbi.nlm.nih.gov/35278043/,10.1002/jcsm.12964,35278043,Gut microbes and muscle function: can probiotics make our muscles stronger?,2022,"Journal of cachexia, sarcopenia and muscle",needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:35108450,literature,PubMed,35108450,https://pubmed.ncbi.nlm.nih.gov/35108450/,10.1002/mnfr.202100653,35108450,Diets Containing Egg or Whey Protein and Inulin Fiber Improve Energy Balance and Modulate Gut Microbiota in Exercising Obese Rats.,2022,Molecular nutrition & food research,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:42151830,literature,PubMed,42151830,https://pubmed.ncbi.nlm.nih.gov/42151830/,10.1186/s12876-026-04934-y,42151830,Short-term synbiotic supplementation and intrahepatic triglyceride content assessed by proton MR spectroscopy: a pilot study.,2026,BMC gastroenterology,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search_expansion,2026-06-06
PMID:40388727,literature,PubMed,40388727,https://pubmed.ncbi.nlm.nih.gov/40388727/,10.1097/MD.0000000000042311,40388727,Causal relationship between metabolic dysfunction-associated fatty liver disease and endotoxin biomarkers: A Mendelian randomization study.,2025,Medicine,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search_expansion,2026-06-06
PMID:36538981,literature,PubMed,36538981,https://pubmed.ncbi.nlm.nih.gov/36538981/,10.1016/j.phrs.2022.106614,36538981,The effect of probiotic and synbiotic supplementation on appetite-regulating hormones and desire to eat: A systematic review and meta-analysis of clinical trials.,2023,Pharmacological research,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search_expansion,2026-06-06
PMID:35255811,literature,PubMed,35255811,https://pubmed.ncbi.nlm.nih.gov/35255811/,10.1186/s12876-022-02176-2,35255811,"The effect of daily consumption of probiotic yogurt on liver enzymes, steatosis and fibrosis in patients with nonalcoholic fatty liver disease (NAFLD): study protocol for a randomized clinical trial.",2022,BMC gastroenterology,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search_expansion,2026-06-06
PMID:32618656,literature,PubMed,32618656,https://pubmed.ncbi.nlm.nih.gov/32618656/,10.14309/ajg.0000000000000661,32618656,Allogenic Fecal Microbiota Transplantation in Patients With Nonalcoholic Fatty Liver Disease Improves Abnormal Small Intestinal Permeability: A Randomized Control Trial.,2020,The American journal of gastroenterology,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search_expansion,2026-06-06
PMID:31175629,literature,PubMed,31175629,https://pubmed.ncbi.nlm.nih.gov/31175629/,10.1007/s13679-019-00352-2,31175629,Understanding the Role of the Gut Microbiome and Microbial Metabolites in Obesity and Obesity-Associated Metabolic Disorders: Current Evidence and Perspectives.,2019,Current obesity reports,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search_expansion,2026-06-06
PMID:30453950,literature,PubMed,30453950,https://pubmed.ncbi.nlm.nih.gov/30453950/,10.1186/s12906-018-2371-x,30453950,"Evaluation of the effect of Lactobacillus reuteri V3401 on biomarkers of inflammation, cardiovascular risk and liver steatosis in obese adults with metabolic syndrome: a randomized clinical trial (PROSIR).",2018,BMC complementary and alternative medicine,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search_expansion,2026-06-06
PMID:24738701,literature,PubMed,24738701,https://pubmed.ncbi.nlm.nih.gov/24738701/,10.1111/apt.12758,24738701,Randomised clinical trial: The beneficial effects of VSL#3 in obese children with non-alcoholic steatohepatitis.,2014,Alimentary pharmacology & therapeutics,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search_expansion,2026-06-06
PMID:41898729,literature,PubMed,41898729,https://pubmed.ncbi.nlm.nih.gov/41898729/,10.3390/ijms27062875,41898729,Dietary Supplementation of L-Carnosine Attenuates High Starch-Induced Disorders of Carbohydrate and Lipid Metabolisms in Zebrafish.,2026,International journal of molecular sciences,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:41553723,literature,PubMed,41553723,https://pubmed.ncbi.nlm.nih.gov/41553723/,10.1152/ajpendo.00488.2025,41553723,"Postbiotic gut bacteria site-specific immunomodulators improve liver steatosis, inflammation, and fibrosis in obese mice with MASLD.",2026,American journal of physiology. Endocrinology and metabolism,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:41430243,literature,PubMed,41430243,https://pubmed.ncbi.nlm.nih.gov/41430243/,10.1186/s12937-025-01270-x,41430243,"The effect of a sustainable diet and time-restricted eating and probiotic in heart failure with reduced ejection fraction patients: study protocol for a randomized, double-blind, and placebo-controlled trial.",2025,Nutrition journal,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:41410828,literature,PubMed,41410828,https://pubmed.ncbi.nlm.nih.gov/41410828/,10.1007/s11695-025-08437-9,41410828,Role of Lactobacillus Johnsonii in Gastroesophageal Reflux Disease in Obese Mice Following Sleeve Gastrectomy.,2026,Obesity surgery,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:41205303,literature,PubMed,41205303,https://pubmed.ncbi.nlm.nih.gov/41205303/,10.1016/j.micres.2025.128393,41205303,Bacteroides acidifaciens alleviates high-fat diet-induced obesity-related osteoporosis by regulating gut microbiota and bile acid metabolism via the gut-bone axis.,2026,Microbiological research,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:41150739,literature,PubMed,41150739,https://pubmed.ncbi.nlm.nih.gov/41150739/,10.3390/cimb47100791,41150739,Switching from a High-Fat to a Regular Chow Diet Improves Obesity Progression in Mice.,2025,Current issues in molecular biology,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:41061287,literature,PubMed,41061287,https://pubmed.ncbi.nlm.nih.gov/41061287/,10.1016/j.phymed.2025.157314,41061287,"Theaflavins in black tea ameliorate high-fat diet-induced obesity and inflammation via gut microbiota, AMPK-mediated metabolism, and NF-κB pathway.",2025,Phytomedicine : international journal of phytotherapy and phytopharmacology,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:41003008,literature,PubMed,41003008,https://pubmed.ncbi.nlm.nih.gov/41003008/,10.3390/metabo15090624,41003008,Dietary Modulation of Metabolic Health: From Bioactive Compounds to Personalized Nutrition.,2025,Metabolites,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:40895654,literature,PubMed,40895654,https://pubmed.ncbi.nlm.nih.gov/40895654/,10.7759/cureus.89207,40895654,Recent Trends in the Prevention and Management of Obesity Among Adults: A Systematic Review.,2025,Cureus,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:40772021,literature,PubMed,40772021,https://pubmed.ncbi.nlm.nih.gov/40772021/,10.1002/fsn3.70728,40772021,The Effect of Probiotics on the Improvement of Body Weight and Fat.,2025,Food science & nutrition,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:40772014,literature,PubMed,40772014,https://pubmed.ncbi.nlm.nih.gov/40772014/,10.1002/fsn3.70592,40772014,"Erchen Decoction Offers Health Benefits in Regulating Obesity: Component Analysis, Network Pharmacology, and Experiment Verification.",2025,Food science & nutrition,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:40736492,literature,PubMed,40736492,https://pubmed.ncbi.nlm.nih.gov/40736492/,,40736492,Top 20 Research Studies of 2024 for Primary Care Physicians.,2025,American family physician,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:40642833,literature,PubMed,40642833,https://pubmed.ncbi.nlm.nih.gov/40642833/,10.1111/dom.16599,40642833,Quantitative analysis of the efficacy characteristics and influencing factors of weight loss drugs in children and adolescents.,2025,"Diabetes, obesity & metabolism",needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:40616774,literature,PubMed,40616774,https://pubmed.ncbi.nlm.nih.gov/40616774/,10.1007/s12602-025-10639-7,40616774,Synergistic Effects of Pediococcus pentosaceus E24-168 and Exercise on Obesity-Related Dysfunctions and Anxiety in High-Fat Diet-Induced Obese Mice.,2026,Probiotics and antimicrobial proteins,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:40572100,literature,PubMed,40572100,https://pubmed.ncbi.nlm.nih.gov/40572100/,10.3390/microorganisms13061211,40572100,Alleviation of Adipose Tissue Inflammation and Obesity Suppression by a Probiotic Strain That Induces GLP-1 Secretion.,2025,Microorganisms,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:40557185,literature,PubMed,40557185,https://pubmed.ncbi.nlm.nih.gov/40557185/,10.31138/mjr.030624.dra,40557185,Dietary Recommendations from the Moroccan Society for Rheumatology (SMR) for Patients with Chronic Inflammatory Rheumatic Diseases.,2025,Mediterranean journal of rheumatology,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:40460250,literature,PubMed,40460250,https://pubmed.ncbi.nlm.nih.gov/40460250/,10.1080/17446651.2025.2512551,40460250,Gut microbiota alterations and their role in the pathophysiology of obesity following bariatric surgery.,2025,Expert review of endocrinology & metabolism,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:40269059,literature,PubMed,40269059,https://pubmed.ncbi.nlm.nih.gov/40269059/,10.1038/s41598-025-96893-9,40269059,"Gut microbiota diversity in obese rats treated with intermittent fasting, probiotic-fermented camel milk with or without dates and their combinations.",2025,Scientific reports,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:40178689,literature,PubMed,40178689,https://pubmed.ncbi.nlm.nih.gov/40178689/,10.1186/s40643-025-00861-0,40178689,Phycochemistry and pharmacological significance of filamentous cyanobacterium Spirulina sp.,2025,Bioresources and bioprocessing,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:40099634,literature,PubMed,40099634,https://pubmed.ncbi.nlm.nih.gov/40099634/,10.1097/BOR.0000000000001090,40099634,Nutritional guidance in spondyloarthritis: confronting the evidence gap.,2025,Current opinion in rheumatology,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:39997695,literature,PubMed,39997695,https://pubmed.ncbi.nlm.nih.gov/39997695/,10.3390/metabo15020070,39997695,Synergistic Effects of Probiotics and Lifestyle Interventions on Intestinal Microbiota Composition and Clinical Outcomes in Obese Adults.,2025,Metabolites,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:39988008,literature,PubMed,39988008,https://pubmed.ncbi.nlm.nih.gov/39988008/,10.1016/j.bbi.2025.02.014,39988008,Oleoylethanolamide-producing Lactobacillus paracasei F19 improves metabolic and behavioral disorders by restoring intestinal permeability and microbiota-gut-brain axis in high-fat diet-induced obese male mice.,2025,"Brain, behavior, and immunity",needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:41961895,literature,PubMed,41961895,https://pubmed.ncbi.nlm.nih.gov/41961895/,10.1111/jpc.70344,41961895,"Effects of Probiotic and Synbiotic Supplementation on Metabolic and Hepatic Outcomes in Children and Adolescents With Obesity, Including Those With Obesity-Related Metabolic Dysfunction-Associated Steatotic Liver Disease: A Systematic Review and Meta-Analysis.",2026,Journal of paediatrics and child health,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:41871887,literature,PubMed,41871887,https://pubmed.ncbi.nlm.nih.gov/41871887/,10.1111/jog.70244,41871887,Effects of Nutritional Supplement Intake on Pregnancy Outcomes in Overweight and Obese Women: A Systematic Review and Meta-Analysis.,2026,The journal of obstetrics and gynaecology research,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:41410576,literature,PubMed,41410576,https://pubmed.ncbi.nlm.nih.gov/41410576/,10.1039/d5fo01687h,41410576,"Daily mango (Mangifera indica L.) consumption supplemented with probiotics differentially modulates inflammation and cognitive function in individuals with overweight or obesity: a placebo-controlled, double-blind, and randomized trial.",2026,Food & function,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:41022286,literature,PubMed,41022286,https://pubmed.ncbi.nlm.nih.gov/41022286/,10.1016/j.advnut.2025.100526,41022286,Probiotics and Synbiotics Supplementation Reduce Inflammatory Cytokines in Individuals with Prediabetes and Type 2 Diabetes Mellitus: Findings from a Systematic Review Meta-analysis.,2025,"Advances in nutrition (Bethesda, Md.)",needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:40484149,literature,PubMed,40484149,https://pubmed.ncbi.nlm.nih.gov/40484149/,10.1016/j.bbi.2025.06.002,40484149,Add-on probiotics for inflammatory depression - A double-blind randomized placebo-controlled trial.,2025,"Brain, behavior, and immunity",needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:40385498,literature,PubMed,40385498,https://pubmed.ncbi.nlm.nih.gov/40385498/,10.1007/s40200-025-01632-6,40385498,"Effects of multi-strain synbiotic supplementation on liver enzymes, insulin resistance, anthropometric, and inflammatory indices in overweight and obese adults with fatty liver and diabetes: a randomized controlled trial.",2025,Journal of diabetes and metabolic disorders,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:40214965,literature,PubMed,40214965,https://pubmed.ncbi.nlm.nih.gov/40214965/,10.1007/s42000-025-00649-z,40214965,Comparative evaluation of dulaglutide alone vs. dulaglutide combined with probiotics on cardiovascular risk factors in T2DM.,2025,"Hormones (Athens, Greece)",needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:39984625,literature,PubMed,39984625,https://pubmed.ncbi.nlm.nih.gov/39984625/,10.1038/s41598-025-90820-8,39984625,Effects of oral supplementation of probiotics on body weight and visceral fat in obese patients: a meta-analysis and systematic review.,2025,Scientific reports,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:39940263,literature,PubMed,39940263,https://pubmed.ncbi.nlm.nih.gov/39940263/,10.3390/nu17030405,39940263,Changes in Hormonal Profile and Body Mass Index in Women with Polycystic Ovary Syndrome After Probiotic Intake: A 12-Week Placebo-Controlled and Randomized Clinical Study.,2025,Nutrients,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:39574069,literature,PubMed,39574069,https://pubmed.ncbi.nlm.nih.gov/39574069/,10.1186/s12916-024-03744-x,39574069,Strategic interventions in clinical randomized trials for metabolic dysfunction-associated steatotic liver disease (MASLD) and obesity in the pediatric population: a systematic review with meta-analysis and bibliometric analysis.,2024,BMC medicine,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:39340527,literature,PubMed,39340527,https://pubmed.ncbi.nlm.nih.gov/39340527/,10.1080/10408398.2024.2409956,39340527,"Effects of probiotics, prebiotics, and synbiotics on cardiometabolic risk factors in children and adolescents with overweight or obesity: a systematic review and Bayesian network meta-analysis.",2025,Critical reviews in food science and nutrition,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:38653887,literature,PubMed,38653887,https://pubmed.ncbi.nlm.nih.gov/38653887/,10.1007/s11695-024-07225-1,38653887,"Impact of Probiotics on Gastrointestinal Function and Metabolic Status After Roux-en-Y Gastric Bypass: A Double-Blind, Randomized Trial.",2024,Obesity surgery,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:38030409,literature,PubMed,38030409,https://pubmed.ncbi.nlm.nih.gov/38030409/,10.1111/obr.13667,38030409,Beneficial effects of the probiotics and synbiotics supplementation on anthropometric indices and body composition in adults: A systematic review and meta-analysis.,2024,Obesity reviews : an official journal of the International Association for the Study of Obesity,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:37971504,literature,PubMed,37971504,https://pubmed.ncbi.nlm.nih.gov/37971504/,10.1007/s00125-023-06044-w,37971504,Habitual carbohydrate intake is not correlated with circulating β-hydroxybutyrate levels in pregnant women with overweight and obesity at 28 weeks' gestation.,2024,Diabetologia,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:37929031,literature,PubMed,37929031,https://pubmed.ncbi.nlm.nih.gov/37929031/,10.3389/fendo.2023.1237882,37929031,Ameliorating effects of L-carnitine and synbiotic co-supplementation on anthropometric measures and cardiometabolic traits in women with obesity: a randomized controlled clinical trial.,2023,Frontiers in endocrinology,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:37915619,literature,PubMed,37915619,https://pubmed.ncbi.nlm.nih.gov/37915619/,10.3389/fnut.2023.1282376,37915619,A nutritional supplement taken during preconception and pregnancy influences human milk macronutrients in women with overweight/obesity and gestational diabetes mellitus.,2023,Frontiers in nutrition,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:37875559,literature,PubMed,37875559,https://pubmed.ncbi.nlm.nih.gov/37875559/,10.1038/s41598-023-45395-7,37875559,"Evaluating probiotic efficacy on weight loss in adults with overweight through a double-blind, placebo-controlled randomized trial.",2023,Scientific reports,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:37580231,literature,PubMed,37580231,https://pubmed.ncbi.nlm.nih.gov/37580231/,10.1016/j.numecd.2023.07.030,37580231,"No effect of multi-strain probiotic supplementation on metabolic and inflammatory markers and newborn body composition in pregnant women with obesity: Results from a randomized, double-blind placebo-controlled study.",2023,"Nutrition, metabolism, and cardiovascular diseases : NMCD",needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:37447365,literature,PubMed,37447365,https://pubmed.ncbi.nlm.nih.gov/37447365/,10.3390/nu15133039,37447365,"Effect of a Probiotic and a Synbiotic on Body Fat Mass, Body Weight and Traits of Metabolic Syndrome in Individuals with Abdominal Overweight: A Human, Double-Blind, Randomised, Controlled Clinical Study.",2023,Nutrients,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:37248499,literature,PubMed,37248499,https://pubmed.ncbi.nlm.nih.gov/37248499/,10.1186/s13063-023-07383-0,37248499,"The impact of Hafnia alvei HA4597™ on weight loss and glycaemic control after bariatric surgery - study protocol for a triple-blinded, blocked randomized, 12-month, parallel-group, placebo-controlled clinical trial.",2023,Trials,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:37239916,literature,PubMed,37239916,https://pubmed.ncbi.nlm.nih.gov/37239916/,10.3390/ijms24108567,37239916,"Potential Modulation of Inflammation and Physical Function by Combined Probiotics, Omega-3 Supplementation and Vitamin D Supplementation in Overweight/Obese Patients with Chronic Low-Grade Inflammation: A Randomized, Placebo-Controlled Trial.",2023,International journal of molecular sciences,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:21505361,literature,PubMed,21505361,https://pubmed.ncbi.nlm.nih.gov/21505361/,10.1097/MPG.0b013e31821f9b85,21505361,Effects of Lactobacillus rhamnosus strain GG in pediatric obesity-related liver disease.,2011,Journal of pediatric gastroenterology and nutrition,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search_expansion,2026-06-06
PMID:41978077,literature,PubMed,41978077,https://pubmed.ncbi.nlm.nih.gov/41978077/,10.3390/nu18071025,41978077,"Modulation of Glucose Homeostasis, Metabolic Endotoxemia and Circulating Short-Chain Fatty Acids Following Multi-Species Probiotic Supplementation: Findings from a 12-Week Randomised Placebo-Controlled Trial.",2026,Nutrients,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search_expansion,2026-06-06
PMID:41520880,literature,PubMed,41520880,https://pubmed.ncbi.nlm.nih.gov/41520880/,10.1016/j.clnesp.2026.102911,41520880,The role of the gut microbiome in childhood obesity: Mechanistic insights and community-based interventions.,2026,Clinical nutrition ESPEN,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search_expansion,2026-06-06
PMID:39410163,literature,PubMed,39410163,https://pubmed.ncbi.nlm.nih.gov/39410163/,10.3390/foods13193128,39410163,"Effects of a Sorghum Beverage with Lacticaseibacillus paracasei on Body Composition, Lipid Profiles, and Intestinal Health in Overweight and Obese Adults: A Randomized Single-Blind Pilot Study.",2024,"Foods (Basel, Switzerland)",needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search_expansion,2026-06-06
PMID:37441828,literature,PubMed,37441828,https://pubmed.ncbi.nlm.nih.gov/37441828/,10.1016/j.nut.2023.112109,37441828,"Multispecies probiotic affects fecal short-chain fatty acids in postmenopausal women with obesity: A post hoc analysis of a randomized, double-blind, placebo-controlled study.",2023,"Nutrition (Burbank, Los Angeles County, Calif.)",needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search_expansion,2026-06-06
PMID:35987956,literature,PubMed,35987956,https://pubmed.ncbi.nlm.nih.gov/35987956/,10.1038/s41366-022-01213-0,35987956,"Effect of probiotic supplementation on plasma metabolite profile after Roux-Y gastric bypass: a prospective, randomized, double-blind, placebo-controlled clinical trial.",2022,International journal of obesity (2005),needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search_expansion,2026-06-06
PMID:35866596,literature,PubMed,35866596,https://pubmed.ncbi.nlm.nih.gov/35866596/,10.3920/BM2021.0159,35866596,Mild intermittent hypoxia exposure alters gut microbiota composition in men with overweight and obesity.,2022,Beneficial microbes,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search_expansion,2026-06-06
PMID:35179758,literature,PubMed,35179758,https://pubmed.ncbi.nlm.nih.gov/35179758/,10.26355/eurrev_202202_28001,35179758,"A low glycemic index, energy-restricted diet but not Lactobacillus rhamnosus supplementation changes fecal short-chain fatty acid and serum lipid concentrations in women with overweight or obesity and polycystic ovary syndrome.",2022,European review for medical and pharmacological sciences,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search_expansion,2026-06-06
PMID:34359450,literature,PubMed,34359450,https://pubmed.ncbi.nlm.nih.gov/34359450/,10.3390/foods10071580,34359450,Synbiotic Supplementation Improves Obesity Index and Metabolic Biomarkers in Thai Obese Adults: A Randomized Clinical Trial.,2021,"Foods (Basel, Switzerland)",needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search_expansion,2026-06-06
